code,city_code,region_code,en,ar
11003479137,3479,10,Al Rafie,الرافعي
11003525001,3525,10,As Sadiliyah Dist.,حي السادلية
11003525002,3525,10,Al Wurud  Dist.,حي الورود
11003525003,3525,10,As Sinaiyah Dist.,حي الصناعية
11003525004,3525,10,Al Quds Dist.,حي القدس
11003525005,3525,10,King Fahd Dist.,حي الملك فهد
11003525006,3525,10,An Nahdah Dist.,حي النهضة
11003525007,3525,10,As Salam Dist.,حي السلام
11003525008,3525,10,Ar Rabie Dist.,حي الربيع
11003525009,3525,10,Az Zuhur Dist.,حي الزهور
11003525010,3525,10,An Nuzhah Dist.,حي النزهة
11003525011,3525,10,Ar Rawdah Dist.,حي الروضة
11003525012,3525,10,Al Khalidiyah Dist.,حي الخالدية
11003525013,3525,10,Al Naseem Dist.,حي النسيم
11003525014,3525,10,Al Andalus Dist.,حي الاندلس
11003525015,3525,10,As Safa Dist.,حي الصفا
11003525016,3525,10,Al Uqdah Dist.,حي العقدة
11003525017,3525,10,Al Muraikhiyah Dist.,حي المريخية
11003525018,3525,10,Al Muhdaj Dist.,حي المهدج
11003525019,3525,10,Quwaiyyah Dist.,حي قويعية
11003525020,3525,10,Kamirah Dist.,حي قامرة
11003525021,3525,10,Hakimat Abi Arish Dist.,حي حاكمة ابي عريش
11003525022,3525,10,Ash Shakah Dist.,حي الشاقة
11003542001,3542,10,Ar Rakubah Dist.,حي الركوبة
11003542002,3542,10,Al Jurdiyyah Dist.,حي الجردية
11003542003,3542,10,Al Jaradiyah Dist.,حي الجرادية
11003542004,3542,10,Samtah Dist.,حي صامطة
11003542005,3542,10,Al Turshiah Dist.,حي الطرشية
11003542006,3542,10,Majaar Dist.,حي مجعر
11003542007,3542,10,Al Khadra Dist.,حي الخضراء
11003542008,3542,10,Al Wasit,الواسط
11003542009,3542,10,Al Zawiyah Dist.,حي الزاوية
11003597001,3597,10,Ar Rabie Dist.,حي الربيع
11003597002,3597,10,Ar Rawabi Dist.,حي الروابى
11003597003,3597,10,Al Nakhil Dist.,حي النخيل
11003652001,3652,10,Al Ghusainiah Dist.,حي الغصينية
11003652002,3652,10,Al Wasit Dist.,حي الواسط
11003652003,3652,10,Al Amariyah Dist.,حي العمارية
11003652004,3652,10,Al Qasum Dist.,حي القسوم
11003652005,3652,10,As Safa Dist.,حي الصفا
11003652006,3652,10,Al Bayatirah Dist.,حي البياطرية
11003652007,3652,10,Khalab Dist.,حي خلب
11003652008,3652,10,Ar Rawdah Dist.,حي الروضة
11003652009,3652,10,Al Izz Dist.,حي العز
11003652010,3652,10,Al Baladiah Dist.,حي البلدية
11003652011,3652,10,Al Mizab  Dist.,حي الميزاب
11003652012,3652,10,Al Manzam Dist.,حي المنزم
11003652013,3652,10,Al Mutalla Dist.,حي المطلع
11003652014,3652,10,Al Hasamah Dist.,حي الحصامة
11003652015,3652,10,Industrial Area,المنطقة الصناعية
11003652016,3652,10,Hakimiat Al Iz Dist.,حي حكامية العز
11003652017,3652,10,Hakimat Al Dagharir Dist.,حي حاكمة الدغارير
11003652018,3652,10,Al Dagharir Dist.,حي الدغارير
11102522001,2522,11,As Salihiyah Dist.,حي الصالحية
11102522002,2522,11,Yadamah Al Thani Dist.,حي يدمة الثاني
11102522003,2522,11,Janub Yadamah Dist.,حي جنوب يدمة
11102522004,2522,11,Yadamah Al Awal Dist.,حي يدمة الاول
11102522005,2522,11,Al Hizam Ash Sharqi Dist.,حي الحزام الشرقي
11103347001,3347,11,Al Faisaliyah Dist.,حي الفيصلية
11103347002,3347,11,As Suq Dist.,حي السوق
11103347003,3347,11,Janub Al Mustashfa Al Askari Dist.,حي جنوب المستشفى العسكري
11103347004,3347,11,Sultanah Dist.,حي سلطانة
11103347005,3347,11,Al Mustashfa Al Askari Dist.,حي المستشفى العسكري
11103347006,3347,11,Ar Rawdah Ash Shamaliyyah Dist.,حي الروضة الشمالية
11103347007,3347,11,Subdivision Plan A,مخطط ا
11103347008,3347,11,Subdivision Plan B,مخطط ب
11103347009,3347,11,As Sinaiiyah Dist.,حي الصناعية
11103347010,3347,11,Al Fahd Dist.,حي الفهد
11103347011,3347,11,Ar Rawdah Al Janubiyyah Dist.,حي الروضة الجنوبية
11103347012,3347,11,An Nuzhah Dist.,حي النزهة
11103396001,3396,11,Hubuna Dist.,حي حبونا
11103417001,3417,11,Al Aan Dist.,حي العان
11103417002,3417,11,South Shurfah Dist.,حي الشرفة الجنوبية
11103417003,3417,11,Al Ghuwayla B,حي الغويلا ب
11103417004,3417,11,Al Qabil Dist.,حي القابل
11103417005,3417,11,East Rajla Dist.,حي شرق رجلا
11103417006,3417,11,Al Shabhan Dist.,حي الشبهان
11103417007,3417,11,Sahban Dist.,حي صهبان
11103417009,3417,11,Shiab Reer Dist.,حي شعب رير
11103417010,3417,11,As Sinaiyah Dist.,حي الصناعية
11103417011,3417,11,Al Maamir Dist.,حي المعامر
11103417012,3417,11,Zawr Al Harith Dist.,حي زور الحارث
11103417013,3417,11,Rayman Dist.,حي ريمان
11103417014,3417,11,Al Khalidiyah Dist.,حي الخالدية
11103417015,3417,11,Prince Mishal Dist.,حي الامير مشعل
11103417016,3417,11,Airport,المطار
11103417017,3417,11,Al Jurbah Dist.,حي الجربة
11103417018,3417,11,Al Husayn Dist.,حي الحصين
11103417019,3417,11,Al Markab Dist.,حي المركب
11103417020,3417,11,Aba Al Saud Dist.,حي أبا السعود
11103417021,3417,11,Nahuqah Dist.,حي نهوقة
11103417022,3417,11,Sahifat Dist.,حي صحيفات
11103417023,3417,11,Bani Salman Dist.,حي بنى سلمان
11103417024,3417,11,Zawr Al Ammari Dist.,حي زور العماري
11103417025,3417,11,Thasallal Dist.,حي تصلال
11103417026,3417,11,South Of University Dist.,حي جنوب الجامعة
11103417027,3417,11,Al Khuraa Dist.,حي الخرعاء
11103417028,3417,11,As Safa Dist.,حي الصفا
11103417029,3417,11,Suqam Dist.,حي سقام
11103417030,3417,11,Aba Al Khareet Dist.,حي أبا الخريـت
11103417031,3417,11,Fawaz Dist.,حي فواز
11103417032,3417,11,Al Athaybah Dist.,حي الاثايبة
11103417033,3417,11,Al Uraysah Dist.,حي العريسة
11103417034,3417,11,Saaghir Dist.,حي صاغر
11103417035,3417,11,Al Masmat Dist.,حي المسماة
11103417036,3417,11,Al Faisaliyah Dist.,حي الفيصلية
11103417037,3417,11,East Airport A,حي شرق المطار أ
11103417038,3417,11,Najran University,جامعة نجران
11103417039,3417,11,Al Hadn Dist.,حي الحضن
11103417040,3417,11,Al Mawfijah Dist.,حي الموفجة
11103417041,3417,11,Al Darah West Dist.,حي غرب الدارة
11103417042,3417,11,Bir Abayn Dist.,حي بئر أبين
11103417043,3417,11,Barak Dist.,حي برك
11103417044,3417,11,Al Fahd Dist.,حي الفهد
11103417045,3417,11,Al Hayirah Dist.,حي الحايرة
11103417046,3417,11,Al Ruwaikibah Dist.,حي الرويكبة
11103417047,3417,11,Shuab Bran Dist.,حي شعب بران
11103417048,3417,11,Al Nahdah Dist.,حي النهضة
11103417049,3417,11,Ghuwayla D Dist.,حي الغويلا د
11103417050,3417,11,North Mishaliyah Dist.,حي المشعلية الشمالية
11103417051,3417,11,West Shuabah Dist.,حي الشعبة الغربية
11103417052,3417,11,Dahdah Dist.,حي دحضة
11103417053,3417,11,Ghuwayla A Dist.,حي الغويلا أ
11103417054,3417,11,Al Abraqeen Dist.,حي الابرقين
11103417055,3417,11,Aba Al Rashash Dist.,حي ابا الرشاش
11103417056,3417,11,Al Uraysah Dist.,حي العريسة
11103417057,3417,11,Salwa Dist.,حي سلوى
11103417058,3417,11,Zawr Wadiah Dist.,حي زور وادعة
11103417059,3417,11,Nahiqah Dist.,حي نهيقة
11103417060,3417,11,West Shurfah Dist.,حي الشرفة الغربية
11103417061,3417,11,Ghuwayla C Dist.,حي الغويلا ج
11103417062,3417,11,Al Khadra Al Qadimah Dist.,حي الخضراء القديمة
11103417063,3417,11,East Airport C,حي شرق المطار ج
11103417064,3417,11,East Airport D,حي شرق المطار د
11103417065,3417,11,East Airport B,حي شرق المطار ب
11103417066,3417,11,East Darah Dist.,حي شرق الدارة
11103417067,3417,11,East Shuabah Dist.,حي الشعبة الشرقية
11103417068,3417,11,South Mishaliyah Dist.,حي المشعلية الجنوبية
11103417069,3417,11,Al Rimal Dist.,حي الـرمال
11103417070,3417,11,North Rajla Dist.,حي رجلا الشماليـة
11103417071,3417,11,Al Ukhdud Dist.,حي الاخدود
11103417072,3417,11,South Rajla Dist.,حي رجلا الجنوبية
11103417073,3417,11,North Shurfah Dist.,حي الشرفة الشمالية
11103417074,3417,11,Al Mukheem Dist.,حي المخيم
11201531001,1531,12,Shateebah Dist.,حي الشطيبة
11201542001,1542,12,Al Shorouk Dist.,حي الشروق
11201542002,1542,12,Al Naseem Dist.,حي النسيم
11201542003,1542,12,As Salamah Dist.,حي السلامة
11201542004,1542,12,Al Safa Dist.,حي الصفا
11201542005,1542,12,Al Azhar Dist.,حي الازهر
11201542006,1542,12,Ad Dabab Dist.,حي الضباب
11201542007,1542,12,Shahbah Dist.,حي شهبة
11201542008,1542,12,An Nuzhah Dist.,حي النزهة
11201542009,1542,12,Ar Rabwah Dist.,حي الربوة
11201542010,1542,12,Ash Shifa Dist.,حي الشفا
11201542011,1542,12,Al Buraydah Dist.,حي البريدة
11201542012,1542,12,Al Murtafat Dist.,حي المرتفعات
11201542013,1542,12,Al Rawdha Dist.,حي الروضة
11201542014,1542,12,Al Baher Dist.,حي الباهر
11201542015,1542,12,Al Hijaz Dist.,حي الحجاز
11201542016,1542,12,1 C Dist.,حي ج1
11201542017,1542,12,2 C Dist.,حي ج2
11201542018,1542,12,4 C Dist.,حي ج4
11201542019,1542,12,5 C Dist.,حي ج5
11201542020,1542,12,At Tafeer Dist.,حي الطفير
11202819001,2819,12,Al Matar Subdivision Plan,مخطط المطار
11202819002,2819,12,Al Goth Dist.,حي الغوث
11302226001,2226,13,Husaydah Dist.,حي حصيدة
11302226003,2226,13,King Fahd Dist.,حي الملك فهد
11302226004,2226,13,Al Faisaliyah Dist.,حي الفيصلية
11302226006,2226,13,As Sinaiyah Dist.,حي الصناعية
11302226012,2226,13,Ash Shifa Dist.,حي الشفا
11302226015,2226,13,Al Muruj Dist.,حي المروج
11302226016,2226,13,Al Wurud Dist.,حي الورود
11302226017,2226,13,Ar Rahmah Dist.,حي الرحمة
11302226018,2226,13,Al Aziziyah Dist.,حي العزيزية
11302226019,2226,13,As Salam Dist.,حي السلام
11302226020,2226,13,Al Jawharah  Dist.,حي الجوهرة
11302226021,2226,13,An Narjis Dist.,حي النرجس
11302226022,2226,13,Al Izdihar Dist.,حي الازدهار
11302226023,2226,13,Al Nafl Dist.,حي النفل
11302226024,2226,13,Ar Raihan Dist.,حي الريحان
11302226025,2226,13,Ad Danah Dist.,حي الدانة
11302226026,2226,13,Al Nakhil Dist.,حي النخيل
11302226027,2226,13,Ar Rayan Dist.,حي الريان
11302226028,2226,13,Al Yasmin Dist.,حي الياسمين
11302226029,2226,13,Al Risalah Dist.,حي الرسالة
11302226030,2226,13,Al Andalus Dist.,حي الاندلس
11302226031,2226,13,Ar Rawdah Dist.,حي الروضة
11302226032,2226,13,Ash Shuruq Dist.,حي الشروق
11302226033,2226,13,Al Wadi Dist.,حي الوادي
11302226034,2226,13,Al Khuzama Dist.,حي الخزامى
11302226035,2226,13,Ar Ruwad Dist.,حي الرواد
11302226036,2226,13,Ar Rawabi Dist.,حي الروابي
11302226037,2226,13,Al Fursan Dist.,حي الفرسان
11302226038,2226,13,Al Badiyah Dist.,حي البادية
11302226039,2226,13,Al Manar Dist.,حي المنار
11302226040,2226,13,Prince Abdulellah Bin Abdulaziz Dist.,حي الامير عبدالاله بن عبدالعزيز
11302226041,2226,13,Al Wahah Dist.,حي الواحة
11302226042,2226,13,Al Ghadir Dist.,حي الغدير
11302226043,2226,13,Al Rehab Dist.,حي الرحاب
11302226044,2226,13,An Nada Dist.,حي الندى
11302226045,2226,13,Ar Rabie Dist.,حي الربيع
11302226046,2226,13,Al Amal Dist.,حي الامل
11302226047,2226,13,Az Zaytun Dist.,حي الزيتون
11302226048,2226,13,An Nahdah Dist.,حي النهضة
11302226049,2226,13,Ar Rifaa Dist.,حي الرفاع
11302226050,2226,13,Al Safa Dist.,حي الصفاء
11302226051,2226,13,An Nuzhah Dist.,حي النزهة
11302226052,2226,13,Az Zumorud Dist.,حي الزمرد
11302229001,2229,13,Al Faisaliyah Dist.,حي الفيصلية
11302229002,2229,13,As Salam Dist.,حي السلام
11302229003,2229,13,Al Manar Dist.,حي المنار
11302229004,2229,13,Ar Rabwah Dist.,حي الربوة
11302229005,2229,13,Al Aziziyah Dist.,حي العزيزية
11302229006,2229,13,Al Jawharah  Dist.,حي الجوهرة
11302229007,2229,13,Al Andalus Dist.,حي الاندلس
11302229008,2229,13,As Sulimaniyah Dist.,حي السليمانية
11302229009,2229,13,Al Bustan Dist.,حي البستان
11302234001,2234,13,As Salhiyah Dist.,حي الصالحية
11302234002,2234,13,Al Fursan Dist.,حي الفرسان
11302234003,2234,13,An Nuzhah Dist.,حي النزهة
11302234004,2234,13,Ar Rabwah Dist.,حي الربوة
11302234005,2234,13,Ash Shifa Dist.,حي الشفاء
11302234006,2234,13,Ar Rayaan Dist.,حي الريان
11302234007,2234,13,At Talal Dist.,حي التلال
11302234008,2234,13,Al Hazm Dist.,حي الحزم
11302234009,2234,13,Al Hada Dist.,حي الهدا
11302234010,2234,13,Al Faisaliyah Dist.,حي الفيصلية
11302234011,2234,13,Al Aziziyah Dist.,حي العزيزية
11302237001,2237,13,Al Aziziyah Dist.,حي العزيزية
11302237002,2237,13,Ash Shulah Dist.,حي الشعلة
11302237003,2237,13,Al Hada Dist.,حي الهدا
11302237004,2237,13,Al Andalus Dist.,حي الاندلس
11302237005,2237,13,Ar Rahmaniyah Dist.,حي الرحمانية
11302237006,2237,13,Al Badiah Dist.,حي البديعة
11302237007,2237,13,As Salhiyah Dist.,حي الصالحية
11302237008,2237,13,Az Zuhur Dist.,حي الزهور
11302237009,2237,13,Ruwad Dist.,حي الرواد
11302237010,2237,13,Al Manar Dist.,حي المنار
11302237011,2237,13,An Nur Dist.,حي النور
11302237012,2237,13,Al Nakhil Dist.,حي النخيل
11302237013,2237,13,Az Zahra Dist.,حي الزهراء
11302237014,2237,13,As Sulaymaniyah Dist.,حي السليمانية
11302237015,2237,13,Ar Rawdah Dist.,حي الروضة
11302237016,2237,13,An Nada Dist.,حي الندى
11302237017,2237,13,Al Hazm Dist.,حي الحزم
11302237018,2237,13,Al Ghadir Dist.,حي الغدير
11302237019,2237,13,Az Zaytun Dist.,حي الزيتون
11302237020,2237,13,Al Muruj Dist.,حي المروج
11302237021,2237,13,Al Izdihar Dist.,حي الازدهار
11302237022,2237,13,Al Jawharah Dist.,حي الجوهرة
11302237023,2237,13,As Sinaiyah Dist.,حي الصناعية
11302237024,2237,13,Al Majd Dist.,حي المجد
11302237025,2237,13,Ar Rayaan Dist.,حي الريان
11302237026,2237,13,Ar Rabie Dist.,حي الربيع
11302237027,2237,13,An Nahdah Dist.,حي النهضة
11302237028,2237,13,Ahad Dist.,حي أحد
11302237029,2237,13,Al Fursan Dist.,حي الفرسان
11302237030,2237,13,Al Risalah Dist.,حي الرسالة
11302237031,2237,13,Al Urubah Dist.,حي العروبة
11302237032,2237,13,Ash Shifa Dist.,حي الشفاء
11302237033,2237,13,Ash Shrouk Dist.,حي الشروق
11302237034,2237,13,Al Rehab Dist.,حي الرحاب
11302237035,2237,13,An Nuzhah Dist.,حي النزهة
11302237036,2237,13,Al Farouk Dist.,حي الفاروق
11302237037,2237,13,Al Yasmin Dist.,حي الياسمين
11302237038,2237,13,At Tuwair Dist.,حي الطوير
11302237039,2237,13,Sultanah Dist.,حي سلطانة
11302237040,2237,13,As Sanabel Dist.,حي السنابل
11302237041,2237,13,Ad Dahiah Dist.,حي الضاحية
11302237042,2237,13,Ash Shuaib Dist.,حي الشعيب
11302237043,2237,13,Al Wahah Dist.,حي الواحة
11302237044,2237,13,Al Faisaliyah Dist.,حي الفيصلية
11302237045,2237,13,Al Muaqilah Dist.,حي المعاقلة
11302237046,2237,13,Al Matr Dist.,حي المطر
11302237047,2237,13,As Sediq Dist.,حي الصديق
11302237048,2237,13,Al Bustan Dist.,حي البستان
11302237049,2237,13,Al Khalij Dist.,حي الخليج
11302237050,2237,13,Al Fath Dist.,حي الفتح
11302237051,2237,13,Al Wurud Dist.,حي الورود
11302237052,2237,13,As Salam Dist.,حي السلام
11302237053,2237,13,As Suq Dist.,حي السوق
11302237054,2237,13,Ash Shalhub Dist.,حي الشلهوب
11302237055,2237,13,Al Muhammadiyah Dist.,حي المحمدية
11302237056,2237,13,Al Zaafran Dist.,حي الزعفران
11302237057,2237,13,An Naql Dist.,حي النفل
11302237058,2237,13,Ar Rabwah Dist.,حي الربوة
11302237059,2237,13,Al Yarmuk Dist.,حي اليرموك
11302237060,2237,13,Al Safa Dist.,حي الصفاء
11302237061,2237,13,Al Kawthar Dist.,حي الكوثر
11302237062,2237,13,Al Dil Dist.,حي الضلع
11302237063,2237,13,Badr Dist.,حي بدر
11302237064,2237,13,At Talal Dist.,حي التلال
11302237065,2237,13,Al Yaqoot Dist.,حي الياقوت
11302237066,2237,13,As Sunbulah Dist.,حي السنبلة
11302237067,2237,13,Al Murjan Dist.,حي المرجان
11302237068,2237,13,Adh Dhilal Dist.,حي الظلال
11302237069,2237,13,Al Yamam Dist.,حي اليمام
11302237070,2237,13,Ajyad Dist.,حي اجياد
11302237071,2237,13,Ar Rawabi Dist.,حي الروابي
11302237072,2237,13,Ar Rabiyah Dist.,حي الرابية
11302240001,2240,13,Al Zaytun Dist.,حي الزيتون
11302240002,2240,13,Al Aziziyah Dist.,حي العزيزية
11302240003,2240,13,Al Khalidiyah Dist.,حي الخالدية
